Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
2088	-91.35892	-124.3062	32.94733	0.179135	0.402248	0.597751	0.820865	1.549723	0.0154352	0.0338529	0.038969	0.0124053	0.120669	0.0163043	0.0848705	0.201276	0.00461893	0.0109116	0.0416582	0.009021	0.0705455	0.0653425	0.0259679	0.173196	0.0909899	0.0195918	0.162798	0.118602	0.0408066	0.0741618	0.049244	0.0455873	0.0411077	0.050505	0.155266	0.215659	0.0447716	0.218147	0.0583282	0.716317	0.00720775	0.779457	0.885578	0.962799	1.03864	1.12921	1.28294	0.1801584	0.00758808	0.0166424	0.0191575	0.00609855	0.0593223	0.00801535	0.0417231	0.098949	0.00227071	0.00536424	0.0204796	0.00443481	0.0346808	0.032123	0.012766	0.085145	0.0447315	0.00963153	0.0800329	0.0583057	0.0200609	0.0364586	0.0242088	0.0224111	0.0202089	0.0248287	0.0763305	0.10602	0.0220101	2.034135
2124	-90.86095	-124.0569	33.196	0.238743	0.425666	0.574333	0.761257	2.565462	0.00253436	0.0110452	0.00820761	0.00275596	0.020764	0.00642324	0.0608405	0.0542478	0.0524978	0.0944553	0.0130214	0.0176644	0.0722289	0.0159932	0.053842	0.264427	0.00241264	0.0112659	0.0246263	0.105882	0.0335227	0.0193733	0.0110327	0.0471107	0.0330428	0.0649113	0.0109314	0.024451	0.0250987	0.187121	0.0347061	0.644717	0.133455	0.610551	0.786133	0.927677	1.07796	1.27205	1.63787	0.3567578	0.00217614	0.00948406	0.00704752	0.00236642	0.0178291	0.00551536	0.0522411	0.0465802	0.0450776	0.0811047	0.0111809	0.0151677	0.0620198	0.0137326	0.0462318	0.227052	0.00207163	0.00967351	0.0211455	0.0909161	0.0287845	0.016635	0.00947327	0.0404519	0.0283724	0.0557365	0.00938628	0.020995	0.0215511	1.16461
2160	-89.94767	-125.6404	35.69272	0.0100344	0.23217	0.76783	0.989966	0.2576527	0.00151366	0.0147302	0.00855131	0.00523354	0.0404218	0.0173116	0.00814782	0.0955291	0.0172023	0.0531776	0.01286	0.0205875	0.0415811	0.0434303	0.0405342	0.0686947	0.0702592	0.0442129	0.00531454	0.0268331	0.0239326	0.00403877	0.0219695	0.0547649	0.00435244	0.0176082	0.000579188	0.056926	0.0157143	0.294459	0.352755	0.169834	0.182951	0.824759	0.910316	0.971111	1.02975	1.09852	1.21248	0.1393098	0.00181058	0.0176196	0.0102287	0.00626012	0.0483507	0.0207074	0.00974605	0.114268	0.0205766	0.0636086	0.0153825	0.0246258	0.0497374	0.0519494	0.0484851	0.0821694	0.0840409	0.0528855	0.00635701	0.0320965	0.0286271	0.00483099	0.0262789	0.0655073	0.0052062	0.0210621	0.000692798	0.0680923	0.0187968	0.8360123
2196	-91.34859	-126.858	35.50939	0.0118955	0.239358	0.760642	0.988104	0.2719721	0.00323461	0.012858	0.00179878	0.0533031	0.00698701	0.00464824	0.0073994	0.01282	0.0291562	0.00681236	0.0128124	0.00701466	0.0280597	0.0272268	0.00982277	0.0309354	0.0451223	0.0202886	0.0398571	0.0198539	0.000793407	0.00231679	0.0164546	0.0363377	0.00682205	0.00924953	0.00798306	0.034335	0.00596117	0.268039	0.36762	0.117241	0.2471	0.515849	0.724097	0.904189	1.10596	1.38103	1.93855	0.4786291	0.0064658	0.0257023	0.00359567	0.10655	0.0139666	0.00929157	0.014791	0.0256264	0.0582816	0.0136175	0.0256112	0.0140219	0.0560897	0.0544248	0.0196351	0.0618381	0.0901968	0.0405558	0.0796721	0.0396868	0.00158597	0.00463112	0.0328918	0.0726369	0.0136369	0.0184893	0.0159577	0.0686337	0.011916	0.5002645
2232	-89.14872	-122.4615	33.31274	0.194795	0.408906	0.591095	0.805204	1.761719	0.0155687	0.0463336	0.00489052	0.0525419	0.0176121	0.0104414	0.145896	0.058254	0.0394302	0.0236691	0.0144787	0.0186931	0.0561092	0.190524	0.0178596	0.129841	0.0897503	0.0998854	0.200079	0.155455	0.0178132	0.0425965	0.0194809	0.0683794	0.00885789	0.0309833	0.0353718	0.00242172	0.025148	0.605752	0.160527	0.0713289	0.162392	0.742735	0.864979	0.955756	1.04629	1.1561	1.34637	0.215052	0.00950256	0.0282804	0.002985	0.0320697	0.0107498	0.00637307	0.0890499	0.0355561	0.0240668	0.0144468	0.00883728	0.0114096	0.034247	0.116289	0.0109009	0.0792503	0.0547804	0.0609665	0.122121	0.0948841	0.0108726	0.0259994	0.0118904	0.0417363	0.00540654	0.0189111	0.0215897	0.00147813	0.0153494	1.638366
2268	-91.77827	-126.0199	34.24162	0.0720511	0.336837	0.663163	0.927949	0.6297449	0.0156941	0.0144039	0.00350217	0.00894899	0.00857421	0.0263476	0.0137896	0.0437831	0.0385735	0.00724465	0.0408119	0.0499511	0.0471931	0.0212491	0.0276325	0.0487597	0.00101625	0.0264784	0.0180341	0.0136483	0.0102474	0.0447386	0.053422	0.0200963	0.0262358	0.0338513	0.0101193	0.00119534	0.0339338	0.559326	0.232747	0.0428652	0.165062	0.149439	0.395716	0.748844	1.33539	2.52706	6.6917	1.374459	0.0221206	0.0203022	0.00493628	0.0126135	0.0120853	0.0371366	0.0194363	0.0617118	0.054369	0.0102113	0.0575241	0.0704057	0.0665182	0.0299504	0.0389477	0.0687263	0.00143239	0.0373211	0.0254189	0.0192372	0.0144436	0.0630587	0.0752979	0.0283255	0.0369792	0.0477131	0.014263	0.00168482	0.0478294	0.7094761
2304	-90.96365	-125.647	34.6833	0.117382	0.370437	0.629563	0.882618	0.9391203	0.00253684	0.000568779	0.0173876	0.00419309	0.00911018	0.00825551	0.0924274	0.0184044	0.0289677	0.0107865	0.00395377	0.0282171	0.00182132	0.0670335	0.016139	0.126407	0.0264777	0.0317011	0.0309355	0.0867826	0.0130044	0.0436536	0.0698316	0.00331397	0.0220516	0.0271114	0.00386703	0.00490663	0.0207617	0.537073	0.217458	0.184828	0.0606412	0.478847	0.698283	0.894006	1.11856	1.43208	2.08835	0.5324489	0.00309141	0.000693119	0.0211886	0.00510973	0.0111017	0.0100602	0.112633	0.0224278	0.0353002	0.0131445	0.00481809	0.0343855	0.00221948	0.0816875	0.0196671	0.154041	0.032266	0.0386312	0.0376983	0.105754	0.0158473	0.0531966	0.0850973	0.00403843	0.0268723	0.0330382	0.00471239	0.00597926	0.0253003	0.8206088
2340	-90.53092	-124.852	34.32109	0.0925299	0.353663	0.646337	0.90747	0.7599489	0.0128481	0.00310719	0.0136548	0.0112961	0.00269426	0.00792095	0.0569938	0.0899446	0.0067836	0.000534682	0.0183049	0.00148798	0.0513419	0.060556	0.168168	0.0966288	0.0768029	0.10924	0.0114114	0.086193	0.000533745	0.0323639	0.0372935	0.00113414	0.0173643	0.0213554	0.0094434	0.00954532	0.00382164	0.157003	0.709869	0.0942826	0.0388449	0.287842	0.544789	0.827386	1.20863	1.83557	3.47413	0.9004695	0.0126114	0.00304995	0.0134032	0.011088	0.00264463	0.00777503	0.0559438	0.0882877	0.00665863	0.000524832	0.0179677	0.00146056	0.0503961	0.0594404	0.16507	0.0948486	0.075388	0.107227	0.0112012	0.0846051	0.000523912	0.0317677	0.0366065	0.00111324	0.0170444	0.020962	0.00926943	0.00936947	0.00375124	1.018768
2376	-85.00672	-118.6719	33.66519	0.242894	0.427131	0.572869	0.757107	2.662824	0.00717376	0.00797788	0.00560626	0.00116838	0.00252296	0.00117606	0.0428328	0.0382365	0.000250576	0.000757164	0.139412	0.0206009	0.00615459	0.00696593	0.0649971	0.0935655	0.0692532	0.0256073	0.0353333	0.0322934	0.00506008	0.036988	0.0429477	0.123068	0.00319226	0.0188871	0.0441034	0.0363449	0.0311931	0.797204	0.00400486	0.158023	0.0407683	0.925596	0.962994	0.988305	1.01183	1.03843	1.08038	0.0559056	0.00760197	0.0084541	0.00594091	0.00123813	0.00267356	0.00124626	0.0453896	0.0405189	0.000265534	0.000802361	0.147733	0.0218306	0.00652197	0.00738174	0.0688769	0.0991506	0.0733871	0.0271359	0.0374425	0.034221	0.00536213	0.0391959	0.0455113	0.130415	0.00338282	0.0200145	0.0467361	0.0385144	0.0330551	0.9436701
2412	-89.09059	-121.2862	32.19558	0.290054	0.442701	0.557299	0.709946	4.199915	0.0357457	0.0138019	0.0325891	0.00398473	0.0388169	0.0517666	0.10165	0.0708019	0.0106685	0.00256603	0.0134684	0.00668108	0.034642	0.0658214	0.064893	0.273791	0.0815407	0.0523637	0.0249643	0.0355859	0.00663326	0.0827505	0.00853478	0.101286	0.0093878	0.00975088	0.102773	0.0109	0.0329507	0.704001	0.00406371	0.0316544	0.260281	0.782602	0.887318	0.963389	1.038	1.12699	1.27779	0.177247	0.0258819	0.00999332	0.0235963	0.00288517	0.0281056	0.0374819	0.0736004	0.0512645	0.00772462	0.00185795	0.0097519	0.00483748	0.0250827	0.0476583	0.0469861	0.19824	0.05904	0.0379142	0.0180755	0.0257662	0.00480285	0.0599159	0.00617966	0.0733368	0.00679729	0.00706018	0.0744133	0.00789221	0.0238581	1.38111
2448	-93.93145	-126.9857	33.05429	0.246589	0.42842	0.571579	0.753411	2.753509	0.0123372	0.0165061	0.0259772	0.00387455	0.0427166	0.00709513	0.0275055	0.064042	0.0266063	0.00448342	0.0186593	0.00530312	0.0681635	0.037616	0.0089996	0.029187	0.0267457	0.0269154	0.0346699	0.0342963	0.024291	0.0238605	0.0042145	0.0316017	0.0155189	0.00309208	0.0516847	5.28133e-05	0.0306542	0.512225	0.0604036	0.0987673	0.328604	0.333535	0.585376	0.846143	1.18183	1.7083	2.99818	0.7939347	0.0174582	0.0233576	0.03676	0.00548282	0.0604477	0.0100402	0.0389226	0.090625	0.0376503	0.00634443	0.0264045	0.00750437	0.0964573	0.0532299	0.0127352	0.0413021	0.0378475	0.0380877	0.0490609	0.0485323	0.0343738	0.0337647	0.00596388	0.0447192	0.0219606	0.00437556	0.0731383	7.47354e-05	0.0433783	0.7066704
2484	-98.45428	-132.9028	34.44856	0.0775402	0.341691	0.658309	0.92246	0.6634132	0.00311789	0.002093	0.000423502	0.000398219	0.0169398	0.00196916	0.00131487	0.0148089	0.00158935	0.0133954	0.024539	0.00400245	0.0596252	0.0104286	0.0336696	0.0402222	0.0143581	0.000643969	0.0482773	0.0219991	0.0171495	0.00557785	0.0547471	0.00710357	0.0105354	0.00376594	0.015584	0.0150358	0.00900292	0.470073	0.12232	0.0407385	0.366868	0.191251	0.44631	0.777487	1.2862	2.2406	5.22873	1.196077	0.00689315	0.00462729	0.000936293	0.000880397	0.0374512	0.00435349	0.00290696	0.03274	0.0035138	0.029615	0.0542517	0.00884876	0.131821	0.023056	0.0744379	0.0889246	0.0317433	0.00142371	0.106733	0.0486364	0.0379147	0.0123317	0.121037	0.0157048	0.0232921	0.00832587	0.0344537	0.0332417	0.019904	0.4523176
2520	-90.94811	-125.5905	34.64235	5.49309e-05	0.112643	0.887357	0.999945	0.09581875	0.00355211	0.0236199	0.0167625	0.00890109	0.0129518	0.016213	0.0069812	0.0440085	0.00969468	0.00886499	0.0793771	0.0219373	0.106482	0.069779	0.0119487	0.223027	0.00752839	0.00994471	0.0500529	0.0334746	0.00628189	0.0141902	0.0790316	0.0131885	0.00396184	0.0111837	0.0450243	0.0334861	0.0322572	0.273982	0.373785	0.0269777	0.325255	0.379869	0.623715	0.863057	1.15867	1.6033	2.63249	0.699879	0.00353899	0.0235327	0.0167006	0.00886821	0.0129039	0.0161531	0.00695541	0.043846	0.00965887	0.00883225	0.0790839	0.0218563	0.106089	0.0695213	0.0119046	0.222203	0.00750058	0.00990798	0.049868	0.033351	0.00625868	0.0141378	0.0787397	0.0131398	0.00394721	0.0111424	0.044858	0.0333624	0.032138	1.003707
2556	-91.10557	-123.9342	32.82862	0.239441	0.425914	0.574086	0.760559	2.581509	0.00134398	0.00397524	0.00818459	0.0043015	0.000894336	0.00527583	0.010728	0.0385231	0.0781598	0.0544319	0.0344621	0.0331476	0.0660612	0.0197488	0.0567438	0.103543	0.0650398	0.0104466	0.0545816	0.0257333	0.0789312	0.0196531	0.0128362	0.0302985	0.0448716	0.0198832	0.0302427	0.0451839	0.0546856	0.0923048	0.679022	0.197672	0.0310011	0.296729	0.552928	0.831223	1.20305	1.80855	3.37007	0.8784813	0.00132816	0.00392844	0.00808824	0.00425086	0.000883807	0.00521372	0.0106017	0.0380696	0.0772396	0.0537911	0.0340564	0.0327574	0.0652836	0.0195163	0.0560758	0.102324	0.0642742	0.0103236	0.0539391	0.0254304	0.078002	0.0194217	0.0126851	0.0299418	0.0443434	0.0196491	0.0298867	0.044652	0.0540418	1.011912
2592	-94.71549	-123.0232	28.30766	0.384877	0.470038	0.529964	0.615122	14.86992	0.0481638	0.020197	0.00871151	0.035951	0.00365868	0.0852853	0.0133434	0.308674	0.105294	0.0679006	0.0246262	0.0304231	0.0802306	0.0487495	0.141296	0.181197	0.041718	0.0270635	0.0768818	0.126113	0.0645672	0.069257	0.0357086	0.0531859	0.0784822	0.0705871	0.0649028	0.0232729	0.0606493	0.0290127	0.659117	0.22061	0.0912609	0.938855	0.969697	0.990446	1.00965	1.03125	1.06513	0.04562163	0.024129	0.0101183	0.00436428	0.0180107	0.00183292	0.0427261	0.00668474	0.154639	0.05275	0.0340168	0.0123372	0.0152413	0.0401939	0.0244225	0.0707863	0.090776	0.0208999	0.0135583	0.0385162	0.0631801	0.0323468	0.0346963	0.0178893	0.026645	0.0393179	0.0353627	0.0325149	0.0116592	0.030384	1.996091
2628	-103.9473	-136.7579	32.81062	0.264664	0.434545	0.565455	0.735336	3.259372	0.00622416	0.0340926	0.0157518	0.00869664	0.00396948	0.0168622	0.00842561	0.0145082	0.0222628	0.0421114	0.0245196	0.0139487	0.0279341	0.0206955	0.00885481	0.0848601	0.00605359	0.0285596	0.0150281	0.0216779	0.000932867	0.0118189	0.00218212	0.000529849	0.0144949	0.0167388	0.0145152	0.00161306	2.25109e-05	0.633032	0.0260872	0.23722	0.103661	0.329859	0.582221	0.844718	1.18383	1.71756	3.0316	0.8019478	0.0127574	0.0698783	0.0322859	0.0178252	0.00813609	0.0345617	0.0172697	0.0297369	0.0456312	0.0863141	0.0502568	0.0285902	0.0572554	0.0424189	0.0181494	0.173935	0.0124078	0.0585375	0.0308025	0.0444325	0.00191206	0.0242249	0.00447261	0.00108601	0.0297096	0.0343089	0.0297513	0.00330623	4.61398e-05	0.487885
2664	-82.60187	-116.9527	34.35082	9.41547e-05	0.119405	0.880595	0.999906	0.1026986	0.000377169	0.00478236	0.00091154	0.00144392	0.00294189	9.46123e-05	0.00853779	0.0130986	0.00167222	0.00272262	0.00714272	0.00112616	0.00486961	0.0176313	0.0230582	0.0323966	0.00678964	0.00872039	0.00183546	0.0182582	0.00291061	0.0102391	0.00776093	0.00265367	0.012095	0.00209414	0.0016636	0.0107147	0.0147033	0.135788	0.486209	0.0069747	0.371028	0.219673	0.477511	0.794051	1.25936	2.09419	4.55221	1.095893	0.00168947	0.0214219	0.00408311	0.00646782	0.0131778	0.000423803	0.0382438	0.0586734	0.00749046	0.0121956	0.0319948	0.00504448	0.0218127	0.0789771	0.103286	0.145116	0.0304132	0.0390617	0.00822168	0.0817851	0.0130377	0.0458648	0.034764	0.0118868	0.0541777	0.00938041	0.00745187	0.0479951	0.0658615	0.2232463
2700	-90.31942	-123.5009	33.18143	0.240371	0.426243	0.573757	0.75963	2.603091	0.00696373	0.00848137	0.0146952	0.00753861	0.0145933	4.1508e-05	0.060834	0.0369727	0.00472989	0.0189708	0.0169373	0.0138806	0.0532219	0.0337811	0.0095666	0.096649	0.0293791	0.021638	0.00476956	0.0156446	0.018536	0.0296057	0.0447967	0.0314031	0.0482129	0.0214543	0.00352675	0.0968761	0.0334119	0.195911	0.60935	0.113605	0.0811342	0.378445	0.622574	0.862564	1.15933	1.60623	2.64239	0.7025941	0.0087362	0.0106401	0.0184356	0.0094574	0.0183077	5.20729e-05	0.076318	0.0463832	0.00593378	0.0237995	0.0212483	0.0174136	0.0667683	0.0423793	0.0120016	0.121249	0.0368569	0.0271455	0.00598354	0.0196266	0.0232539	0.0371412	0.0561987	0.0393961	0.0604845	0.0269151	0.00442441	0.121534	0.0419162	0.7971125
2736	-89.60418	-123.8918	34.28761	0.131691	0.378827	0.621173	0.868308	1.056192	0.0128607	0.0128274	0.0696283	0.0423767	0.0182637	0.00444708	0.0294439	0.11526	0.0297137	0.0363481	0.00922433	0.000412095	0.0331704	0.0561746	0.0509351	0.181249	0.0328833	0.0337109	0.0217816	0.032307	0.0732368	0.021814	0.0409633	0.00260769	0.000630065	0.0157322	0.0484745	0.0292143	0.0116246	0.432246	0.293955	0.172894	0.100905	0.448093	0.676038	0.885022	1.12992	1.47921	2.23168	0.5804467	0.0120496	0.0120184	0.0652369	0.039704	0.0171118	0.00416661	0.0275869	0.107991	0.0278397	0.0340556	0.00864256	0.000386104	0.0310783	0.0526317	0.0477227	0.169817	0.0308094	0.0315848	0.0204078	0.0302694	0.0686177	0.0204382	0.0383798	0.00244322	0.000590327	0.01474	0.0454172	0.0273718	0.0108914	1.067315
2772	-91.19429	-125.412	34.21768	0.164013	0.395379	0.604621	0.835987	1.371231	0.0163359	0.0241992	0.0969281	0.0206069	0.0333873	0.000672112	0.120218	0.0792694	0.0137578	0.00582013	0.0137556	0.00133363	0.0153165	0.0142521	0.0778449	0.0958838	0.0846348	0.165927	0.0218495	0.044209	0.0788358	0.00726023	0.0362005	0.00224219	0.0158122	0.0113848	0.0452445	0.200972	0.00273923	0.511483	0.255693	0.0837352	0.149089	0.962265	0.981415	0.994164	1.00587	1.01894	1.03921	0.02781276	0.0121286	0.0179667	0.0719643	0.0152996	0.0247884	0.00049901	0.0892555	0.0588535	0.0102145	0.00432115	0.0102129	0.000990153	0.0113717	0.0105815	0.0577959	0.0711889	0.0628371	0.123193	0.0162221	0.0328229	0.0585316	0.00539035	0.026877	0.00166471	0.0117397	0.00845268	0.0335918	0.149211	0.00203374	1.346892
2808	-84.38113	-119.9229	35.54176	0.00482306	0.204623	0.795377	0.995177	0.2096349	0.00254054	0.00432808	0.0282066	0.00171786	0.00260276	0.00435752	0.0458995	0.0542104	0.00301435	0.0199306	0.070254	0.00653814	0.0349148	0.0195287	0.0698435	0.0581024	0.00945553	0.0108584	0.0269481	0.0250349	0.00133905	0.0143176	0.0724447	0.0635403	0.0406126	0.0254438	0.0171205	0.0258366	0.00919561	0.00124333	0.913357	0.0642927	0.0211072	0.633978	0.800702	0.933007	1.0718	1.2489	1.57734	0.3295326	0.00330741	0.00563452	0.0367208	0.0022364	0.0033884	0.00567284	0.0597543	0.0705738	0.00392424	0.0259467	0.0914602	0.00851168	0.0454539	0.0254234	0.0909258	0.0756406	0.0123097	0.014136	0.0350824	0.0325918	0.00174325	0.0186393	0.0943122	0.08272	0.0528715	0.033124	0.0222883	0.0336355	0.0119713	0.7681373
2844	-87.62042	-122.3962	34.77578	0.0851642	0.347993	0.652007	0.914836	0.7116017	0.00356189	0.00138784	0.00659689	0.00358376	0.00680858	0.0282848	0.0509067	0.168306	0.00414465	0.0889216	0.110904	0.0536759	0.0199935	0.0227211	0.011714	0.0812477	0.0124244	0.00392364	0.0039122	0.00817229	0.0100168	0.0255659	0.0136394	0.0762267	0.00286188	0.02343	0.00708131	0.0272311	0.0257758	0.647949	0.14192	0.0568852	0.153245	0.431481	0.663697	0.87995	1.13643	1.50671	2.3176	0.6077624	0.00394442	0.00153689	0.00730536	0.00396864	0.00753979	0.0313224	0.0563738	0.186381	0.00458976	0.0984714	0.122815	0.0594404	0.0221407	0.0251613	0.012972	0.0899733	0.0137587	0.00434502	0.00433235	0.00904996	0.0110925	0.0283115	0.0151042	0.0844131	0.00316923	0.0259463	0.00784181	0.0301556	0.028544	0.9030199
2880	-99.08931	-133.8635	34.77421	0.108092	0.364537	0.635463	0.891908	0.8689227	0.0586288	0.0346845	0.000474621	0.00105843	0.0364113	0.032132	0.029004	0.152986	0.0158603	0.0974336	0.000698216	0.021668	0.107314	0.00394726	0.0389665	0.109141	0.0195848	0.0106694	0.0167638	0.00759963	0.0825317	0.0566709	0.0408395	0.044111	0.025093	0.0624985	0.0165374	0.0240643	0.070845	0.101615	0.228588	0.0607971	0.609	0.854863	0.926373	0.976422	1.02415	1.07948	1.16978	0.1133873	0.0481267	0.0284715	0.000389602	0.000868831	0.029889	0.0263762	0.0238085	0.125582	0.0130193	0.0799804	0.000573145	0.0177866	0.0880913	0.00324019	0.0319864	0.089591	0.0160766	0.0087582	0.0137609	0.00623832	0.0677479	0.0465195	0.0335239	0.0362094	0.0205981	0.0513032	0.0135751	0.0197537	0.0581546	1.218219
2916	-88.66406	-122.1697	33.50562	0.216294	0.417416	0.582584	0.783705	2.109535	0.016824	0.0419507	0.00477567	0.0217552	0.00306434	0.0298431	0.0275217	0.00762331	0.00283994	0.0800519	0.0196156	0.00715501	0.0736822	0.0133557	0.0913785	0.122217	0.00209462	0.0353583	0.0253653	0.00228695	0.0257685	0.00402713	0.0213428	0.0178026	0.00737641	0.0236796	0.00984382	0.0496259	0.0305232	0.387324	0.23518	0.341095	0.0364018	0.378829	0.622882	0.862697	1.15916	1.60544	2.63972	0.7018621	0.0205485	0.0512376	0.00583289	0.0265713	0.00374271	0.0364496	0.0336143	0.00931093	0.00346863	0.0977735	0.0239581	0.00873896	0.0899937	0.0163124	0.111607	0.149273	0.00255832	0.0431858	0.0309805	0.00279323	0.0314731	0.00491864	0.0260675	0.0217437	0.00900937	0.0289216	0.012023	0.0606119	0.0372803	0.8187487
2952	-98.66073	-131.9051	33.24434	0.192466	0.407942	0.592058	0.807535	1.728209	0.00174813	0.00600065	0.00220553	0.00412829	0.00784744	0.0117763	0.0152363	0.00805114	0.0140966	0.00998961	0.0167247	0.00947108	0.0273526	0.00448524	0.00928387	0.0547449	0.0111737	0.00539027	0.00856469	7.94423e-05	0.0291808	0.00067855	0.0122655	0.00366806	0.00634767	0.00330502	0.0118141	0.00727397	0.00562089	0.429264	0.0691263	0.355515	0.146094	0.165554	0.415983	0.760604	1.31475	2.40395	6.04032	1.300408	0.00566646	0.0194507	0.0071491	0.0133816	0.025437	0.038172	0.0493876	0.0260973	0.0456933	0.0323807	0.0542121	0.0306999	0.0886617	0.0145386	0.0300931	0.177452	0.0362188	0.0174722	0.0277619	0.000257507	0.0945877	0.00219948	0.0397578	0.0118898	0.0205756	0.010713	0.0382948	0.0235781	0.0182198	0.3085051
2988	-91.77043	-124.4647	32.69428	0.25969	0.432888	0.567112	0.740311	3.108843	0.000466223	0.0360366	0.00229391	0.0107998	0.0157114	0.0180657	0.0130565	0.0146733	0.0087228	0.0325763	0.0228596	0.0228493	0.0718311	0.0293346	0.00277913	0.0570567	0.00660532	0.037882	0.00116496	0.011404	0.0115323	0.0187766	0.0210148	0.0405738	0.0271512	0.00703841	0.0407166	0.0324791	0.0226818	0.267931	0.497729	0.0522519	0.182088	0.260292	0.518703	0.814817	1.22727	1.92789	3.84184	0.9732151	0.000730603	0.0564719	0.00359472	0.016924	0.0246209	0.0283102	0.0204604	0.0229941	0.0136692	0.0510493	0.0358225	0.0358065	0.112564	0.0459693	0.00435509	0.0894119	0.010351	0.0593637	0.00182557	0.0178709	0.018072	0.0294242	0.0329317	0.063582	0.0425478	0.0110297	0.0638057	0.0508971	0.0355439	0.6381339
3024	-81.90304	-116.7875	34.88444	7.81309e-05	0.116979	0.883021	0.999922	0.1002119	0.00325786	0.0101971	0.00129329	0.00327466	0.021539	0.0105018	0.0257144	0.0606386	0.00889804	0.0238084	0.0140258	0.00156394	0.0268986	0.0297764	0.0252353	0.0885484	0.00227777	0.00688465	0.00631748	0.0162897	0.0254256	0.00930991	0.00962615	0.0379364	0.0191628	0.000391308	0.00438736	0.0330959	0.0035279	0.128391	0.104924	0.0189769	0.747708	0.332004	0.584064	0.845551	1.18266	1.71214	3.01201	0.7972619	0.00614918	0.019247	0.00244107	0.00618089	0.0406546	0.019822	0.0485356	0.114455	0.016795	0.044938	0.0264736	0.00295192	0.0507708	0.0562026	0.0476313	0.167134	0.00429927	0.0129947	0.0119242	0.0307466	0.0479905	0.0175723	0.0181693	0.0716045	0.0361695	0.00073859	0.00828109	0.0624681	0.00665888	0.5298045
3060	-90.1605	-123.3338	33.17332	0.163815	0.395286	0.604714	0.836185	1.369042	0.0268832	0.0239742	0.00558704	0.00845058	0.0133598	0.0450902	0.234997	0.044326	0.0115342	0.0101864	0.0175315	0.0175725	0.181565	0.0223646	0.131328	0.127727	0.0159726	0.0422513	0.00187295	0.138528	0.0363793	0.194708	0.100795	0.206923	0.0610757	0.0140625	0.0150686	0.0487167	0.00758017	0.338328	0.43841	0.0971424	0.12612	0.537695	0.738894	0.909913	1.09901	1.35337	1.85979	0.4486375	0.0148821	0.0132717	0.00309289	0.0046781	0.00739579	0.0249612	0.130091	0.0245382	0.00638517	0.00563905	0.00970516	0.00972786	0.100511	0.0123807	0.0727013	0.0707077	0.00884219	0.0233896	0.00103684	0.076687	0.020139	0.107787	0.0557986	0.114549	0.0338105	0.00778477	0.00834171	0.0269688	0.00419626	1.806411
3096	-81.22447	-115.3653	34.14083	0.152102	0.389609	0.610391	0.847898	1.245751	0.0187656	0.000987453	0.00784583	0.00661538	0.0330046	0.0162801	0.0555239	0.141153	0.00359481	0.00361229	0.0485687	0.00601036	0.0232362	0.0101247	0.0218409	0.202702	0.0253204	0.0390314	0.000682706	0.0167699	0.00641368	0.113658	0.0425418	0.0304433	0.0817208	0.0216729	0.00205066	0.0389476	0.049668	0.633384	0.192839	0.100292	0.0734846	0.47114	0.692778	0.891802	1.12133	1.44346	2.12251	0.5441819	0.0175578	0.000923901	0.00734087	0.00618962	0.0308804	0.0152323	0.0519504	0.132068	0.00336345	0.00337981	0.0454429	0.00562353	0.0217407	0.00947309	0.0204352	0.189656	0.0236908	0.0365193	0.000638767	0.0156906	0.00600089	0.106343	0.0398038	0.028484	0.0764613	0.0202781	0.00191868	0.0364409	0.0464713	1.068787
