Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-91.42173	-126.2076	34.78589	1.201357	0.517879	0.163228	0.0630876	0.255806	0.3138435	0.5504363
6	-84.64434	-120.3097	35.66539	0.1382884	0.0634696	0.143187	0.0122865	0.781057	0.1863768	0.5693723
12	-83.56986	-118.1908	34.6209	0.1382884	0.11589	0.56065	0.0224341	0.301026	1.23796	0.5298695
18	-86.20583	-120.1445	33.93867	1.341165	0.557193	0.176098	0.067599	0.19911	0.9688414	0.7075139
24	-98.81917	-126.6178	27.79858	17.97639	0.556502	0.0541944	0.328027	0.0612764	1.425893	0.8420242
30	-86.25724	-120.9638	34.70656	0.6681282	0.447526	0.0435819	0.50747	0.00142181	0.7697095	0.8486155
36	-88.63989	-122.743	34.10313	1.70021	0.456618	0.24983	0.267489	0.0260631	0.395973	0.8486155
42	-85.69123	-118.9184	33.22713	2.756474	0.620444	0.174508	0.186843	0.0182052	0.1785824	1.185791
48	-89.70941	-124.2191	34.50969	0.8388659	0.0610577	0.193161	0.742934	0.00284733	0.2342486	1.36107
54	-88.7811	-123.9926	35.21151	0.8388659	0.454277	0.122284	0.413671	0.00976826	0.1804498	0.715629
60	-90.09279	-123.9136	33.82082	1.040831	0.548693	0.132356	0.246171	0.0727807	0.1040066	1.810821
66	-95.95654	-127.3757	31.41915	3.444259	0.627078	0.0667486	0.285741	0.0204328	1.742239	1.040323
72	-87.6801	-120.9243	33.24416	1.597731	0.853933	0.0570747	0.0715211	0.0174714	0.3807966	1.665023
78	-85.33911	-118.9138	33.57468	1.597731	0.402822	0.285028	0.0879282	0.224222	0.05027689	1.665023
84	-88.10465	-123.6475	35.5428	0.4603991	0.0871019	0.380689	0.0835768	0.448632	0.04963364	0.9576337
90	-82.71272	-118.2369	35.52421	0.1774439	0.263589	0.51437	0.112925	0.109117	0.01947732	1.091625
